	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Rpl15-ps5	0	0	0	0
Rpl17	1433.45	1512.83	1454.81	910.33
Rpl17-ps1	0	0	0	0
Rpl17-ps10	0	0	0	0
Rpl17-ps11	0	0	0	0
Rpl17-ps2	0	0	0	0
Rpl17-ps3	0	0	0	0
Rpl17-ps4	0	0	0	0
Rpl17-ps5	0	0	0	0
Rpl17-ps6	0	0	0	0
Rpl17-ps9	0	0	0	0
Rpl18	765.79	655.82	709.18	613.36
Rpl18-ps1	0	0	0	0
Rpl18-ps2	0	0	0	0
Rpl18a	393.7	1846.5	2798.53	800.4
Rpl18a-ps1	0	0	0	0
Rpl18a-ps2	0	0	0	0
Rpl18a-ps4	0	0	0	0
Rpl19	378.9	2132.69	961.36	1154.97
Rpl19-ps1	0	0	0	0
Rpl19-ps11	0	0	0	0
Rpl19-ps12	0	0	0	0
Rpl19-ps2	0	0	0	0
Rpl19-ps3	0	0	0	0
Rpl19-ps4	0	0	0	0
Rpl19-ps5	0	0	0	0
Rpl19-ps6	0	0	0	0
Rpl19-ps7	0	0	0	0
Rpl19-ps9	0	0	0	0
Rpl21	609.01	285.75	154.52	618.84
Rpl21-ps1	0	0	0	0
Rpl21-ps11	0	0	0	0
Rpl21-ps12	0	0	0	0
Rpl21-ps13	0	0	0	0
Rpl21-ps14	0	0	0	0
Rpl21-ps15	0	0	0	0
Rpl21-ps2	0	0	0	0
Rpl21-ps3	0	0	0	0
Rpl21-ps4	0	0	0	0
Rpl21-ps5	0	0	0	0
Rpl21-ps6	0	0	0	0
Rpl21-ps7	0	0	0	0
Rpl21-ps8	0	0	0	0
Rpl21-ps9	0	0	0	0
Rpl22	500.4	321.2	432.03	347.85
Rpl22-ps1	0	0	0	0
Rpl22l1	314.78	885.84	319.45	0
Rpl23	1920.57	478.53	1364.58	1572.93
Rpl23a	1809.05	727.3	1835.96	1837.91
Rpl23a-ps1	0	0	0	0
Rpl23a-ps10	0	0	0	0
Rpl23a-ps11	0	0	0	0
Rpl23a-ps12	0	0	0	0
Rpl23a-ps2	0	0	0	0
Rpl23a-ps3	0	0	0	0
Rpl23a-ps4	0	0	0	0
Rpl23a-ps5	0	0	0	0
Rpl23a-ps6	0	0	0	0
Rpl23a-ps7	0	0	0	0
Rpl23a-ps8	0	0	0	0
Rpl23a-ps9	0	0	0	0
Rpl24	0	0	0	0
Rpl26	1111.49	521.33	1128.02	564.59
Rpl26-ps1	0	0	0	0
Rpl26-ps2	0	0	0	0
Rpl26-ps3	0	0	0	0
Rpl26-ps4	0	0	0	0
Rpl26-ps5	0	0	0	0
Rpl26-ps6	0	0	0	0
Rpl27	541.28	507.71	549.41	550.97
Rpl27-ps2	0	0	0	0
Rpl27-ps3	0	0	0	0
Rpl27a	1750.29	0	282	2014.16
Rpl27a-ps1	0	0	0	0
Rpl27a-ps2	0	0	0	0
Rpl28	1055.34	1012.88	1069.94	548.54
Rpl28-ps1	0	0	0	0
Rpl28-ps3	393.7	0	0	0
Rpl29	320.4	601.1	0	193.66
Rpl29-ps1	0	0	0	0
Rpl3	1535.26	1222.14	832.22	860.25
Rpl3-ps1	0	0	0	0
Rpl3-ps2	0	0	0	0
Rpl30	874.23	546.72	811.79	327.14
Rpl31	1336.61	1253.2	0	452.29
Rpl31-ps12	0	0	0	0
Rpl31-ps14	0	0	0	0
Rpl31-ps15	0	0	0	0
Rpl31-ps16	0	0	0	0
Rpl31-ps17	0	0	0	0
Rpl31-ps18	0	0	0	0
Rpl31-ps20	0	0	0	0
Rpl31-ps21	0	0	0	0
Rpl31-ps24	0	0	0	0
Rpl31-ps3	0	0	0	0
Rpl31-ps4	0	0	0	0
Rpl31-ps5	0	0	0	0
Rpl31-ps6	0	0	0	0
Rpl31-ps7	0	0	0	0
Rpl32	1984.62	1329.8	2651.58	864.08
Rpl32-ps	0	0	0	0
Rpl32l	0	0	0	0
Rpl34	563.36	0	426.37	628.51
Rpl34-ps1	0	0	0	0
Rpl34-ps2	0	0	0	0
Rpl35	537.9	252.29	0	273.23
Rpl35-ps1	0	0	0	0
Rpl35a	0	638.55	611.33	1037.22
Rpl35rt	0	0	0	0
Rpl36	812.87	762.49	1237.39	412.81
Rpl36-ps1	0	0	0	0
Rpl36-ps12	0	372.8	0	403.67
Rpl36-ps4	0	0	0	0
Rpl36-ps8	0	0	0	0
Rpl36a	1228.32	623.35	337.19	623.9
Rpl36a-ps1	0	0	0	0
Rpl36a-ps2	0	0	0	0
Rpl36al	0	0	0	282.3
Rpl37	2242.69	2103.73	758.66	379.67
Rpl37a	259.5	486.87	0	263.64
Rpl37rt	0	0	0	381.94
Rpl38	2317.04	2173.4	940.55	470.63
Rpl39	0	219.01	710.8	237.2
Rpl39l	0	0	0	0
Rpl3l	0	0	0	0
Rpl4	1864.65	1609.88	1828.72	784.77
Rpl41	534.46	974.26	702.25	0
Rpl5	495.82	779.2	503.13	503.97
Rpl5-ps1	0	0	0	0
Rpl5-ps2	0	0	0	0
Rpl6	373.01	295.59	378.24	640.39
Rpl6l	0	0	0	0
Rpl7	986.56	1696.22	735.45	1471.69
Rpl7-ps7	0	0	0	176.04
Rpl7-ps8	0	0	0	0
Rpl7-ps9	0	0	0	0
Rpl7a	897.2	561.12	1004.42	759.74
Rpl7a-ps1	0	0	0	0
Rpl7a-ps10	0	0	0	0
Rpl7a-ps11	0	0	0	0
Rpl7a-ps12	0	0	0	0
Rpl7a-ps13	0	0	0	0
Rpl7a-ps14	0	0	0	0
Rpl7a-ps2	0	0	0	0
Rpl7a-ps3	0	0	0	0
Rpl7a-ps4	0	0	0	0
Rpl7a-ps5	0	0	0	0
Rpl7a-ps6	0	0	0	0
Rpl7a-ps7	0	0	0	0
Rpl7a-ps8	0	0	0	0
Rpl7a-ps9	0	0	0	0
Rpl7l1	101.63	0	103.14	332.25
Rpl8	969.94	1061.57	1640.82	1314.11
Rpl9	626.97	887.28	1343.88	1153.23
Rpl9-ps1	0	0	0	0
Rpl9-ps2	0	0	0	0
Rpl9-ps4	0	0	0	0
Rpl9-ps5	0	0	0	0
Rpl9-ps6	0	0	0	0
Rpl9-ps8	0	0	0	0
Rpl9-ps9	0	0	0	0
Rplp0	978.29	151.07	163.44	970.46
Rplp0-ps1	0	0	0	0
Rplp1	2364.18	831.66	899.74	900.65
Rplp2	1480.51	1992.07	1491.52	735.28
Rpn1	209.75	196.83	279.65	163.48
Rpn2	201.52	135.62	436.58	642.35
Rpp14	0	0	0	0
Rpp21	0	0	0	0
Rpp25	0	0	0	0
Rpp25l	0	0	0	0
Rpp30	0	0	0	0
Rpp38	0	0	0	0
Rpp40	0	0	0	0
Rpph1	18965.12	19231.44	14044.24	13012.85
Rprd1a	0	0	0	67.65
Rprd1b	0	0	31.06	31.1
Rprd2	0	47.62	130.35	17.2
Rprl1	0	0	0	0
Rprl3	581.36	0	0	1180.6
Rprm	0	0	0	0
Rprml	0	0	0	0
Rps10	0	620.14	223.64	601.85
Rps10-ps1	0	0	0	0
Rps10-ps2	0	0	0	0
Rps10-ps3	0	0	0	0
Rps10-ps4	0	0	0	0
Rps11	427.95	1706.99	912.62	2041.46
Rps11-ps1	0	0	0	0
Rps11-ps2	0	0	0	0
Rps11-ps3	0	0	0	0
Rps11-ps4	0	0	0	0
Rps11-ps5	0	0	0	0
Rps12	1135.12	1683.11	1622.93	1519.86
Rps12-ps1	0	0	0	0
Rps12-ps10	0	0	784.33	0
Rps12-ps11	0	0	0	0
Rps12-ps12	0	0	0	0
Rps12-ps13	0	0	0	0
Rps12-ps14	0	0	0	0
Rps12-ps15	0	0	0	0
Rps12-ps16	0	0	0	0
Rps12-ps17	0	0	0	0
Rps12-ps18	0	0	0	0
Rps12-ps19	0	0	0	0
Rps12-ps2	0	0	0	0
Rps12-ps20	0	0	0	0
Rps12-ps21	0	0	0	0
Rps12-ps22	0	0	0	0
Rps12-ps23	0	0	0	0
Rps12-ps24	0	0	0	0
Rps12-ps3	0	0	0	0
Rps12-ps5	0	0	0	0
Rps12-ps6	0	0	0	0
Rps12l1	0	0	0	0
Rps13	731.66	0	720.1	720.76
Rps13-ps1	541.37	253.93	274.71	0
Rps13-ps2	0	0	0	0
Rps13-ps4	0	0	0	0
Rps13-ps5	0	0	0	0
Rps13-ps6	0	0	0	0
Rps14	1440.93	2547.47	1377.93	731.98
Rps15	884.49	2212.55	897.63	1198.05
Rps15-ps3	0	0	0	0
Rps15a	887.65	671.8	725.37	725.89
Rps15a-ps1	0	0	0	0
Rps15a-ps2	0	0	0	0
Rps15a-ps3	0	0	0	0
Rps15a-ps5	0	0	0	0
Rps15a-ps7	0	0	0	0
Rps15a-ps8	0	0	0	0
Rps16	0	265.36	574.17	862.13
Rps16-ps3	0	0	0	0
Rps17	299.04	561.04	303.48	2476.86
Rps17-ps1	0	0	0	0
Rps18	1134.92	945.03	899.74	1705.61
Rps18-ps1	0	0	0	0
Rps18-ps2	0	0	0	0
Rps18-ps3	0	0	0	0
Rps18-ps4	0	0	0	0
Rps18-ps5	0	0	0	0
Rps18-ps6	0	0	0	262.02
Rps19	592.33	1625.85	245.61	791.19
Rps19-ps1	0	0	0	0
Rps19-ps10	0	0	0	0
Rps19-ps11	0	0	0	0
Rps19-ps12	0	0	0	0
Rps19-ps13	0	0	0	0
Rps19-ps2	0	0	0	0
Rps19-ps3	0	0	0	0
Rps19-ps4	0	0	0	0
Rps19-ps6	0	0	0	0
Rps19-ps7	0	0	0	0
Rps19-ps8	0	0	0	0
Rps19bp1	0	0	0	0
Rps2	815.65	1570.68	809.37	1239.56
Rps2-ps10	0	0	0	0
Rps2-ps11	0	0	0	0
Rps2-ps13	155.46	145.84	157.77	157.96
Rps2-ps2	0	0	0	0
Rps2-ps3	0	0	0	0
Rps2-ps4	0	0	0	0
Rps2-ps5	0	0	0	0
Rps2-ps6	0	0	0	0
Rps2-ps7	0	0	0	0
Rps2-ps8	0	0	0	0
Rps2-ps9	0	0	0	0
Rps20	1730.81	2421.47	1164.16	291.42
Rps21	392.47	736.29	1593.16	1195.9
Rps23	0	403.52	436.55	874.09
Rps23-ps1	0	0	0	0
Rps23-ps2	0	0	0	0
Rps23rg1	0	0	0	0
Rps24	1192.18	1826.73	331.35	659.69
Rps25	249.7	1108.17	2397.93	405.79
Rps26	1203.08	1580.03	976.78	488.92
Rps26-ps1	0	0	0	0
Rps27	463.41	2173.4	940.55	1411.89
Rps27a	892.38	418.57	1811.33	1133.34
Rps27a-ps1	0	0	0	0
Rps27a-ps2	0	0	0	0
Rps27a-ps3	0	0	0	0
Rps27l	1276.42	311.68	299.91	1012.55
Rps27rt	0	0	0	0
Rps28	1724.49	370.46	646.82	1604.55
Rps29	794.87	372.8	0	1614.7
Rps3	980.54	64.26	305.64	446.52
Rps3a1	556.41	652.48	423.53	282.7
Rps3a2	0	0	0	0
Rps3a3	0	0	0	0
Rps4l-ps	0	0	0	0
Rps4x	836.47	0	282.98	527.37
Rps4x-ps	0	0	0	0
Rps5	1462.66	1715.17	1113.34	1486.19
Rps6	468.69	625.85	676.84	225.87
Rps6-ps1	0	0	0	0
Rps6-ps2	0	0	0	0
Rps6-ps3	0	0	0	0
Rps6-ps4	0	0	0	0
Rps6ka1	0	0	441.16	59.27
Rps6ka2	119.52	0	0	23.95
Rps6ka3	0	0	408.56	0
Rps6ka4	0	0	0	0
Rps6ka5	22.56	0	0	0
Rps6ka6	30.93	0	54.58	67.32
Rps6kb1	46.58	245.15	326.27	0
Rps6kb2	221.13	0	0	0
Rps6kc1	0	0	594.24	0
Rps6kl1	0	112.87	0	0
Rps7	852.05	473.86	432.03	433.13
Rps7-ps3	0	0	0	0
Rps8	1009.58	2497.84	1370.13	2745.54
Rps8-ps1	0	0	0	0
Rps8-ps2	0	0	0	0
Rps8-ps3	0	0	0	0
Rps8-ps4	0	0	0	0
Rps8-ps5	0	0	0	0
Rps9	1113.2	909.71	1571.77	839.99
Rpsa	1001.23	231.82	248.26	994.31
Rpsa-ps1	0	0	0	0
Rpsa-ps10	0	145.3	0	0
Rpsa-ps11	0	0	0	0
Rpsa-ps12	0	0	0	0
Rpsa-ps2	155.84	0	0	158.36
Rpsa-ps3	0	0	0	0
Rpsa-ps4	0	0	0	0
Rpsa-ps5	0	0	0	0
Rpsa-ps6	0	0	0	0
Rpsa-ps7	154.88	290.59	314.38	0
Rpsa-ps8	0	0	0	0
Rpsa-ps9	0	0	0	0
Rptn	0	0	0	0
Rptor	0	0	0	651.81
Rptoros	0	0	0	0
Rpusd1	0	0	0	0
Rpusd2	0	44.78	0	48.51
Rpusd3	0	0	0	0
Rpusd4	0	67.46	72.98	0
Rrad	0	0	0	0
Rraga	81.36	76.32	0	0
Rragb	0	0	0	0
Rragc	0	0	0	50.68
Rragd	0	0	0	0
Rras	0	0	0	0
Rras2	57.07	160.63	73.7	0
Rrbp1	186.61	120.98	533.58	388.84
Rreb1	145.38	120.37	15.32	30.07
Rrh	0	0	0	0
Rrm1	32.02	175.13	65	305.26
Rrm2	818.89	99.96	180.5	350.86
Rrm2b	0	0	28.41	0
Rrn3	107.43	33.59	0	72.79
Rrp1	238.93	0	484.68	259.36
Rrp12	88.34	0	0	0
Rrp15	0	189	0	42.3
Rrp1b	800.34	254.38	271.21	306.32
Rrp36	0	105.12	0	0
Rrp7a	0	164.11	0	0
Rrp8	0	0	0	59.6
Rrp9	0	0	0	312.72
Rrs1	0	59.7	0	0
Rs1	0	0	0	0
Rsad1	30.87	0	0	0
Rsad2	0	0	0	34.43
Rsbn1	0	0	0	0
Rsbn1l	22.94	0	0	23.32
Rsf1	268.37	97.43	52.7	187.7
Rsf1os1	0	0	0	0
Rsf1os2	161.04	0	0	0
Rskr	0	0	0	0
Rsl1	0	0	0	0
Rsl1d1	201.41	188.96	0	199.13
Rsl24d1	163.76	225.29	86.79	86.9
Rslcan18	0	40.54	0	0
Rsph1	0	0	0	0
Rsph14	0	0	0	0
Rsph3a	0	0	0	0
Rsph3b	0	0	0	0
Rsph4a	0	0	0	0
Rsph6a	0	0	0	0
Rsph9	0	358.08	0	0
Rspo1	71.37	0	0	0
Rspo2	0	0	0	0
Rspo3	0	0	0	0
Rspo4	0	0	0	0
Rspry1	228.82	0	0	46.83
Rsrc1	0	0	0	47.96
Rsrc2	169.51	0	83.05	369.4
Rsrp1	170.2	273.14	256.61	407.52
Rsu1	0	80.06	35.42	0
Rtbdn	0	0	0	0
Rtca	0	0	0	0
Rtcb	129.83	60.9	263.55	197.93
Rtel1	0	397.67	197.64	0
Rtf1	0	171.69	27.78	355.36
Rtf2	288.76	0	0	69.08
Rtkn	0	0	0	0
Rtkn2	0	0	0	0
Rtl1	0	18.75	20.29	20.32
Rtl3	0	0	0	0
Rtl4	0	0	0	0
Rtl5	0	0	0	0
Rtl6	0	0	29.3	0
Rtl8a	0	0	0	0
Rtl8b	0	0	0	0
Rtl8c	0	0	0	0
Rtl9	0	0	0	0
Rtn1	92.77	301.32	0	0
Rtn2	0	0	0	0
Rtn3	46.73	87.68	0	0
Rtn4	403.48	378.37	409.4	356.46
Rtn4ip1	0	59.37	170.65	0
Rtn4r	0	0	0	0
Rtn4rl1	0	0	0	0
Rtn4rl2	0	0	0	0
Rtp1	0	0	0	0
Rtp2	0	0	0	0
Rtp3	0	0	0	0
Rtp4	0	0	117.61	0
Rtraf	168.84	79.2	85.68	0
Rttn	45.35	203.15	0	17.74
Rubcn	43.2	0	0	0
Rubcnl	0	0	0	0
Rubie	0	0	0	0
Rufy1	0	0	0	0
Rufy2	0	0	0	197.56
Rufy3	0	32.47	36.83	63.74
Rufy4	0	0	0	0
Rundc1	0	0	0	0
Rundc3a	0	0	0	0
Rundc3b	0	0	0	0
Runx1	26.93	0	0	34.13
Runx1t1	0	0	0	0
Runx2	0	0	0	0
Runx3	0	0	0	0
Rusc1	0	0	0	0
Rusc2	0	72.79	0	0
Rusf1	0	36.51	52.27	0
Ruvbl1	156.92	73.61	0	0
Ruvbl2	245.94	461.15	0	984.29
Rwdd1	0	0	0	0
Rwdd2a	0	0	0	0
Rwdd2b	0	60.9	0	0
Rwdd3	0	0	0	0
Rwdd4a	0	0	52.6	301.64
Rxfp1	0	0	0	0
Rxfp2	0	0	0	0
Rxfp3	0	0	0	0
Rxfp4	0	0	0	0
Rxra	107.84	0	0	230.54
Rxrb	0	0	204.61	0
Rxrg	0	0	0	0
Rxylt1	0	0	223.64	0
Rybp	28.36	53.22	0	0
Ryk	90.44	247.01	104.89	535.02
Ryr1	0	0	0	0
Ryr2	0	0	0	0
Ryr3	0	0	0	0
S100a1	0	0	0	0
S100a10	205.57	584.7	316.28	0
S100a11	287.41	0	0	0
S100a13	0	0	0	0
S100a14	0	0	0	0
S100a16	0	0	0	0
S100a2	0	0	0	0
S100a3	0	0	0	0
S100a4	0	0	0	0
S100a5	0	0	0	0
S100a6	1288.15	906.27	0	483.1
S100a7a	0	0	0	0
S100a7l2	0	0	0	0
S100a8	0	0	0	0
S100a9	0	0	0	0
S100b	0	0	0	0
S100g	0	0	0	0
S100pbp	128.3	120.37	95.98	58.91
S100z	0	0	0	0
S1pr1	0	39.65	42.9	42.96
S1pr2	0	0	40.35	20.2
S1pr3	0	0	0	0
S1pr4	0	0	0	0
S1pr5	0	0	0	0
S2bpcox16	0	0	0	0
Saa1	0	0	0	0
Saa2	0	0	0	0
Saa3	0	0	0	0
Saa4	0	0	0	0
Saal1	0	0	71.8	59.27
Sac3d1	0	0	0	0
Sacm1l	0	518.91	0	0
Sacs	0	0	0	0
Sae1	295.55	130.87	141.58	70.88
Safb	305.62	527.82	0	0
Safb2	205.91	193.29	255.96	228.7
Sag	0	0	0	0
Sall1	24.2	0	24.56	0
Sall2	26.73	0	0	27.17
Sall3	0	0	0	0
Sall4	393.39	47.91	0	51.9
Samd1	0	0	174.57	0
Samd10	0	0	0	0
Samd11	58.62	0	0	0
Samd12	0	0	0	0
Samd13	0	0	0	0
Samd14	0	0	0	0
Samd15	0	0	0	0
Samd3	0	0	0	0
Samd4	73.93	0	0	281.67
Samd4b	87.3	81.9	112.73	88.72
Samd5	0	0	0	0
Samd7	0	0	0	0
Samd8	83.74	199.36	18.95	0
Samd9l	0	0	0	0
Samhd1	96.55	30.59	319.45	0
Samm50	27.58	107.52	0	167.5
Samsn1	0	0	0	0
Samt1	0	0	0	0
Samt1c	0	0	0	0
Samt1d	0	0	0	0
Samt2	0	0	0	0
Samt2b	0	0	0	0
Samt3	0	0	0	0
Samt4	0	0	0	0
Sanbr	0	0	0	0
Sap130	0	29.9	32.35	32.4
Sap18	0	0	285.16	0
Sap18b	0	0	0	0
Sap25	0	0	0	0
Sap30	0	0	0	0
Sap30bp	64.85	0	450.6	450.7
Sap30l	116.63	0	0	118.52
Sapcd1	0	0	0	0
Sapcd2	331.38	0	187.74	0
Sar1a	0	0	251.07	520.51
Sar1b	0	0	0	0
Saraf	70.33	65.98	0	142.96
Sardh	0	0	0	0
Sarm1	0	0	0	0
Sarnp	0	139.62	0	0
Sars1	223.1	65.76	226.56	0
Sars2	0	0	0	0
Sart1	210.39	23.49	25.41	0
Sart3	0	0	190.26	0
Sash1	53.01	0	0	0
Sash3	0	0	0	0
Sass6	74.28	0	0	70.14
Sat1	0	0	0	0
Sat2	0	0	0	0
Satb1	0	32.08	0	231.6
Satb2	510.56	0	0	0
Satl1	0	0	0	0
Sav1	51.27	48.1	0	0
Saxo1	0	0	0	0
Saxo1os	0	0	0	0
Saxo2	0	0	0	0
Saxo3	0	0	0	0
Saxo4	0	0	0	0
Saxo5	0	0	0	0
Saysd1	0	0	0	0
Sbds	85.22	159.9	86.49	86.61
Sbf1	0	172.02	0	0
Sbf2	0	21.8	244.66	507.42
Sbk1	0	0	0	0
Sbk2	0	0	0	0
Sbk3	0	0	0	0
Sbno1	179.95	102.53	369.18	129.36
Sbno2	61.07	186.97	61.98	0
Sbp	0	0	0	0
Sbpl	0	0	0	0
Sbsn	0	0	0	0
Sbspon	0	0	0	0
Sc5d	0	0	0	238.91
Scaf1	0	0	217.16	217.47
Scaf11	28.26	175.22	176.57	205.35
Scaf4	89.9	0	116.85	117
Scaf8	0	332.7	0	79.93
Scai	0	0	0	24.01
Scamp1	139.34	0	30.46	0
Scamp2	0	0	0	0
Scamp3	0	0	142.44	0
Scamp4	72.61	0	0	0
Scamp5	0	37.4	0	0
Scand1	0	0	349.73	0
Scap	0	305.22	30.7	30.74
Scaper	0	0	44.94	0
Scara3	0	0	0	0
Scara5	0	0	0	0
Scarb1	167.79	298.27	492.65	172.71
Scarb2	54.33	25.49	0	27.61
Scarf1	0	0	0	0
Scarf2	0	91.82	49.67	49.73
Scarna13	0	0	0	634.29
Scarna3a	0	0	0	0
Scarna3b	2508.45	0	0	0
Scarna6	0	0	0	0
Scarna8	0	0	0	0
Scart1	0	0	0	0
Scart2	0	0	0	0
Sccpdh	0	0	0	0
Scd1	185.93	461.98	53.59	0
Scd2	186.76	197.11	142.16	118.64
Scd3	0	0	0	0
Scd4	0	0	0	0
Scel	0	0	0	0
Scfd1	168.87	0	201.38	63.14
Scfd2	0	0	0	243.99
Scg2	0	0	0	0
Scg3	0	0	0	0
Scg5	0	0	0	0
Scgb1a1	0	0	0	0
Scgb1b10	0	0	0	0
Scgb1b12	0	0	0	0
Scgb1b13-ps	0	0	0	0
Scgb1b15	0	0	0	0
Scgb1b17	0	0	0	0
Scgb1b19	0	0	0	0
Scgb1b2	0	0	0	0
Scgb1b20	0	0	0	0
Scgb1b22-ps	0	0	0	0
Scgb1b24	0	0	0	0
Scgb1b26-ps	0	0	0	0
Scgb1b27	0	0	0	0
Scgb1b29	0	0	0	0
Scgb1b3	0	0	0	0
Scgb1b30	0	0	0	0
Scgb1b6-ps	0	0	0	0
Scgb1b7	0	0	0	0
Scgb1b8-ps	0	0	0	0
Scgb1c1	0	0	0	0
Scgb2a2	0	0	0	0
Scgb2b1	0	0	0	0
Scgb2b10	0	0	0	0
Scgb2b11	0	0	0	0
Scgb2b12	0	0	0	0
Scgb2b13-ps	0	0	0	0
Scgb2b14-ps	0	0	0	0
Scgb2b15	0	0	0	0
Scgb2b18	0	0	0	0
Scgb2b19	0	0	0	0
Scgb2b2	0	0	0	0
Scgb2b20	0	0	0	0
Scgb2b21	0	0	0	0
Scgb2b23-ps	0	0	0	0
Scgb2b24	0	0	0	0
Scgb2b26	0	0	0	0
Scgb2b27	0	0	0	0
Scgb2b3	0	0	0	0
Scgb2b30	0	0	0	0
Scgb2b31-ps	0	0	0	0
Scgb2b33	0	0	0	0
Scgb2b4-ps	0	0	0	0
Scgb2b6	0	0	0	0
Scgb2b7	0	0	0	0
Scgb3a1	0	0	0	0
Scgb3a2	0	0	0	0
Scgn	0	0	0	0
Schip1	102.62	0	0	0
Scimp	0	0	0	0
Scin	0	0	0	0
Sclt1	42.86	0	114.96	0
Scly	0	0	0	0
Scmh1	275.59	0	0	244.93
Scml1	0	0	0	0
Scml2	0	0	0	0
Scml4	0	0	0	0
Scn10a	0	0	0	0
Scn11a	0	0	0	0
Scn1a	0	0	0	0
Scn1b	0	0	0	0
Scn2a	0	0	0	0
Scn2b	0	0	0	0
Scn3a	0	0	0	0
Scn3b	0	0	0	0
Scn4a	0	0	0	0
Scn4b	0	0	0	0
Scn5a	0	0	0	0
Scn7a	0	0	0	0
Scn8a	0	0	0	0
Scn9a	0	0	0	0
Scnn1a	0	0	0	0
Scnn1b	0	0	0	0
Scnn1g	0	0	0	0
Sco1	59.48	0	0	0
Sco2	0	0	0	0
Scoc	0	0	0	0
Scp2	0	45.93	0	0
Scp2-ps2	0	0	0	0
Scp2d1	0	0	0	0
Scpep1	0	0	0	63.11
Scpep1os	0	0	0	0
Scpppq1	0	0	0	0
Scrg1	0	0	0	0
Scrib	41.91	21.96	171.11	23.79
Scrn1	0	0	0	0
Scrn2	0	0	0	0
Scrn3	0	0	0	0
Scrt1	0	0	0	0
Scrt2	0	0	0	0
Sct	0	0	0	0
Sctr	0	0	0	0
Scube1	0	0	0	0
Scube2	0	0	0	0
Scube3	0	0	0	34.41
Scx	0	0	0	0
Scyl1	0	50.77	0	445.97
Scyl2	0	49.49	0	0
Scyl3	0	0	72.81	35.04
Sdad1	0	47.65	25.78	0
Sdc1	40.75	189.1	226.01	0
Sdc2	0	0	0	0
Sdc3	0	0	0	0
Sdc4	105.38	162.98	352.64	353.1
Sdcbp	0	0	0	204.98
Sdcbp2	0	0	0	0
Sdccag8	0	0	47.18	0
Sde2	0	37.54	40.62	0
Sdf2	0	98.69	0	249.23
Sdf2l1	0	0	0	123.45
Sdf4	0	358.08	0	0
Sdha	387.89	83.4	437.03	385.51
Sdhaf1	51.99	0	0	52.84
Sdhaf2	0	0	0	0
Sdhaf3	0	0	0	0
Sdhaf4	0	0	0	0
Sdhb	0	331.01	0	119.52
Sdhc	169.51	0	0	0
Sdhd	108.57	101.85	110.19	0
Sdk1	0	0	0	79.69
Sdk2	0	0	0	0
Sdr16c5	0	0	0	0
Sdr16c6	0	0	0	0
Sdr39u1	0	251.22	0	391.27
Sdr42e1	0	0	0	0
Sdr42e2	0	0	0	0
Sdr9c7	0	0	0	0
Sds	0	0	0	0
Sdsl	0	0	0	0
Sebox	0	0	0	0
Sec1	0	0	0	0
Sec11a	0	290.19	0	390.29
Sec11c	0	0	0	0
Sec13	0	0	99.68	330.53
Sec14l1	282.77	140.58	131.07	152.29
Sec14l2	0	0	0	0
Sec14l3	0	0	0	0
Sec14l4	220.36	0	0	0
Sec14l5	0	0	0	0
Sec16a	14.5	184.69	29.43	14.74
Sec16b	0	0	0	0
Sec22a	0	0	0	0
Sec22b	98.06	91.99	99.52	99.65
Sec22c	0	0	0	0
Sec23a	31.13	0	0	234.15
Sec23b	144.44	135.44	0	54.49
Sec23ip	28.35	0	57.55	57
Sec24a	62.19	63.26	0	0
Sec24b	307.83	53.07	0	0
Sec24c	60.95	28.59	462.38	30.97
Sec24d	67.07	0	0	0
Sec31a	179.7	224	418.63	0
Sec31b	0	0	0	0
Sec61a1	393.71	161.7	462.6	215.39
Sec61a2	0	172.77	211.75	0
Sec61b	0	0	0	271.49
Sec61g	0	0	0	0
Sec62	0	60.54	32.75	32.8
Sec63	0	45.93	0	204.28
Secisbp2	38.6	165.96	0	39.23
Secisbp2l	0	17.53	18.96	56.97
Sectm1a	0	0	0	0
Sectm1b	0	0	0	0
Seh1l	156.04	77.87	50.21	0
Sel1l	0	0	0	20.51
Sel1l2	0	0	0	0
Sel1l3	0	0	0	0
Sele	0	0	0	0
Selenbp1	0	0	0	0
Selenbp2	0	0	0	0
Selenof	0	156.9	48.57	169.95
Selenoh	216.56	1020.31	0	0
Selenoi	41.21	38.66	133.63	0
Selenok	0	0	0	0
Selenok-ps1	0	0	0	0
Selenom	0	0	201.38	0
Selenon	37.26	224	0	0
Selenoo	0	0	0	0
Selenop	0	0	0	0
Selenos	0	0	0	203.22
Selenot	0	0	41.35	82.82
Selenov	0	0	0	0
Selenow	0	0	192.56	0
Sell	0	0	0	0
Selp	0	0	0	0
Selplg	0	0	0	0
Sem1	89.85	0	91.19	0
Sema3a	0	0	0	0
Sema3b	0	0	0	0
Sema3c	0	0	0	0
Sema3d	0	0	0	0
Sema3e	0	0	0	0
Sema3f	37.83	332.63	126.22	0
Sema3g	0	0	0	0
Sema4a	0	0	0	0
Sema4b	0	0	0	34.64
Sema4c	0	0	0	0
Sema4d	0	81.44	29.37	88.23
Sema4f	0	0	0	0
Sema4g	0	55.91	0	0
Sema5a	0	0	0	11.89
Sema5b	0	0	0	0
Sema6a	0	0	18.8	0
Sema6b	0	0	0	0
Sema6c	153.93	0	0	0
Sema6d	0	0	0	0
Sema7a	77.95	73.13	0	79.22
